inventory_id,material_id,stock_qty,reorder_level,daily_usage,warehouse_location,states
2866,2866,169.69,38.35,5.83,Ranchi,Jharkhand
2867,2867,146.6,50.83,7.67,Warangal,Telangana
2868,2868,273.08,25.34,3.86,Bhubaneswar,Odisha
2869,2869,83.15,56.9,6.49,Delhi,Delhi
2870,2870,252.95,69.79,2.01,Udaipur,Rajasthan
2871,2871,216.57,49.04,6.82,Ahmedabad,Gujarat
2872,2872,67.63,71.4,4.26,Lucknow,Uttar Pradesh
2873,2873,264.28,41.11,4.47,Guwahati,Assam
2874,2874,138.67,77.05,9.8,Patna,Bihar
2875,2875,249.05,52.68,6.67,New Delhi,Delhi
2876,2876,293.67,29.01,2.23,Nagpur,Maharashtra
2877,2877,178.86,31.04,3.26,Kolkata,West Bengal
2878,2878,191.58,62.64,2.57,Ahmedabad,Gujarat
2879,2879,238.33,53.94,5.04,Mumbai,Maharashtra
2880,2880,218.1,42.12,3.36,Surat,Gujarat
2881,2881,89.51,40.24,9.59,Ahmedabad,Gujarat
2882,2882,277.78,50.28,8.37,Chennai,Tamil Nadu
2883,2883,155.89,20.9,2.44,Udaipur,Rajasthan
2884,2884,121.4,64.91,5.86,Lucknow,Uttar Pradesh
2885,2885,69.59,22.96,5.75,Lucknow,Uttar Pradesh
2886,2886,257.85,59,9.23,Udaipur,Rajasthan
2887,2887,209.61,69.94,7.62,Lucknow,Uttar Pradesh
2888,2888,223.56,28.36,7.01,Hyderabad,Telangana
2889,2889,166.17,28.83,2.37,Guwahati,Assam
2890,2890,110.63,64.16,3.2,Kanpur,Uttar Pradesh
2891,2891,194.09,57.04,4.87,Coimbatore,Tamil Nadu
2892,2892,224.68,77.44,7.01,Bengaluru,Karnataka
2893,2893,240.77,48.18,8.36,Bhubaneswar,Odisha
2894,2894,200.4,46.34,9.93,Lucknow,Uttar Pradesh
2895,2895,295.07,76.53,8.57,Chennai,Tamil Nadu
2896,2896,147.88,58.09,7.71,Chandigarh,Chandigarh
2897,2897,82.56,66.22,8.48,Lucknow,Uttar Pradesh
2898,2898,132.26,38.28,7.49,Bhubaneswar,Odisha
2899,2899,134.7,36.25,2.19,Delhi,Delhi
2900,2900,88.81,21.39,6.22,Ahmedabad,Gujarat
2901,2901,218.98,78.42,6.46,Delhi,Delhi
2902,2902,252.37,56.86,2.99,Shimla,Himachal Pradesh
2903,2903,85.31,30.39,6.72,Bhubaneswar,Odisha
2904,2904,65.74,20.61,2.04,Hyderabad,Telangana
2905,2905,109.4,58.81,6.68,Udaipur,Rajasthan
2906,2906,274.61,54.75,6.4,Nashik,Maharashtra
2907,2907,225.19,57.98,6.73,Jaipur,Rajasthan
2908,2908,273.21,21.27,4.7,Mumbai,Maharashtra
2909,2909,299.67,65.18,4.24,Ahmedabad,Gujarat
2910,2910,63.2,36.94,3.91,Pune,Maharashtra
2911,2911,160.25,69.55,6.72,Mysuru,Karnataka
2912,2912,85.52,51.21,9.81,Mysuru,Karnataka
2913,2913,240.55,26.69,8.27,Dehradun,Uttarakhand
2914,2914,218.54,55.51,9.83,Guwahati,Assam
2915,2915,252.23,36.38,2.47,Nagpur,Maharashtra
2916,2916,295.44,26.88,9.13,Ahmedabad,Gujarat
2917,2917,108.16,34.43,2.83,Siliguri,West Bengal
2918,2918,53.49,74.01,4.56,Delhi,Delhi
2919,2919,69.11,34.57,5.29,Shimla,Himachal Pradesh
2920,2920,93.8,71.18,4.68,Pune,Maharashtra
2921,2921,80.54,39.58,4.88,Warangal,Telangana
2922,2922,181.6,25.02,5.45,Hyderabad,Telangana
2923,2923,173.27,24.4,8.39,Chandigarh,Chandigarh
2924,2924,120.72,66.58,7.72,Pune,Maharashtra
2925,2925,255.63,36.48,5.83,Udaipur,Rajasthan
2926,2926,92.65,74.64,2.47,Bengaluru,Karnataka
2927,2927,244.01,73.24,8.66,Thiruvananthapuram,Kerala
2928,2928,284.98,51.28,8.87,Ranchi,Jharkhand
2929,2929,221.29,70.34,6.41,Ahmedabad,Gujarat
2930,2930,278.93,69.6,2.43,Pune,Maharashtra
2931,2931,146,27.9,8.13,Kochi,Kerala
2932,2932,112.5,40.27,8.28,Chandigarh,Chandigarh
2933,2933,177.34,50.61,2.12,Pune,Maharashtra
2934,2934,290.46,52.27,8.79,Lucknow,Uttar Pradesh
2935,2935,134.15,33.67,2.65,Coimbatore,Tamil Nadu
2936,2936,254.24,43.71,3.14,Kanpur,Uttar Pradesh
2937,2937,149.26,54.98,5.71,Siliguri,West Bengal
2938,2938,267.71,50.76,7.49,Lucknow,Uttar Pradesh
2939,2939,289.58,52.72,8.83,Bengaluru,Karnataka
2940,2940,260.94,51.91,4.46,Shimla,Himachal Pradesh
2941,2941,236.79,40.89,2.71,Nagpur,Maharashtra
2942,2942,168.58,79.48,9.92,Chennai,Tamil Nadu
2943,2943,96.19,51.03,9.53,Indore,Madhya Pradesh
2944,2944,78.43,24.72,4.38,Bhubaneswar,Odisha
2945,2945,127.76,73.16,2.74,Delhi,Delhi
2946,2946,234.49,21.25,8.08,Chandigarh,Chandigarh
2947,2947,145.45,47.87,7.01,Warangal,Telangana
2948,2948,86.67,39.66,5.3,Coimbatore,Tamil Nadu
2949,2949,194.91,70.18,2.13,Patna,Bihar
2950,2950,282.45,55.44,5.36,Shimla,Himachal Pradesh
2951,2951,111.69,41.58,2.49,New Delhi,Delhi
2952,2952,204.61,25.36,2.69,Chennai,Tamil Nadu
2953,2953,103.62,46.6,5.11,Nagpur,Maharashtra
2954,2954,67.63,20.25,7.62,Coimbatore,Tamil Nadu
2955,2955,146.94,63.4,6.45,Hyderabad,Telangana
2956,2956,263.7,38.65,7.52,Nashik,Maharashtra
2957,2957,248.98,78.43,9.45,Surat,Gujarat
2958,2958,81.62,38.57,6.19,Bengaluru,Karnataka
2959,2959,177.97,52.07,6.59,Chennai,Tamil Nadu
2960,2960,106.58,36.85,9.17,Kanpur,Uttar Pradesh
2961,2961,131.64,46.4,8.81,Ahmedabad,Gujarat
2962,2962,174.62,47.67,2.66,Mumbai,Maharashtra
2963,2963,245.13,44.6,3.57,Kolkata,West Bengal
2964,2964,88.18,62.43,6.66,Guwahati,Assam
2965,2965,51.9,59.66,4.18,Indore,Madhya Pradesh
2966,2966,288.03,48.62,7.61,Kanpur,Uttar Pradesh
2967,2967,67.07,57.44,2.5,Udaipur,Rajasthan
2968,2968,224.69,43.42,9.91,Bhubaneswar,Odisha
2969,2969,110.7,46.27,2.8,Shimla,Himachal Pradesh
2970,2970,246.67,54.56,8.74,Bhopal,Madhya Pradesh
2971,2971,231.66,75.36,7.24,Mumbai,Maharashtra
2972,2972,170.36,66.74,9.43,Warangal,Telangana
2973,2973,72.09,73.77,3.27,Dehradun,Uttarakhand
2974,2974,129.41,77.68,5.07,Udaipur,Rajasthan
2975,2975,75.21,45.7,5.16,Bhopal,Madhya Pradesh
2976,2976,164.39,40.11,8.18,Indore,Madhya Pradesh
2977,2977,292.78,69.33,3.12,Hyderabad,Telangana
2978,2978,54.49,51.34,7.26,Kanpur,Uttar Pradesh
2979,2979,206.5,66.08,3.53,Hyderabad,Telangana
2980,2980,192.42,49.43,6.72,Shimla,Himachal Pradesh
2981,2981,251,73.05,3.46,Nagpur,Maharashtra
2982,2982,84.31,47.63,2.63,Mysuru,Karnataka
2983,2983,227.86,74.94,9.9,Bhubaneswar,Odisha
2984,2984,96.88,72.31,6.86,Ranchi,Jharkhand
2985,2985,183.88,70.43,5.34,Bhopal,Madhya Pradesh
2986,2986,218.07,60.15,7.09,Pune,Maharashtra
2987,2987,237.96,69.15,3.63,Siliguri,West Bengal
2988,2988,90.26,56.17,7.32,Thiruvananthapuram,Kerala
2989,2989,185.05,33.01,8.61,New Delhi,Delhi
2990,2990,222.73,20.2,7.7,Chandigarh,Chandigarh
2991,2991,275.26,52.65,8.61,Nashik,Maharashtra
2992,2992,191.28,36.83,2.38,Bhubaneswar,Odisha
2993,2993,283.08,72.5,4.76,Bhubaneswar,Odisha
2994,2994,258.43,75.19,7.25,Siliguri,West Bengal
2995,2995,76.51,38.24,9.01,Delhi,Delhi
2996,2996,133.21,20.02,8.67,Chennai,Tamil Nadu
2997,2997,187.07,22.24,7.91,Surat,Gujarat
2998,2998,202.67,56.64,3.14,Bengaluru,Karnataka
2999,2999,233.86,53.82,4.17,Kochi,Kerala
3000,3000,148.73,71.52,8.22,Guwahati,Assam
3001,3001,179.08,31.57,6.17,Kochi,Kerala
3002,3002,182.66,52.45,5.04,Surat,Gujarat
3003,3003,196.69,76.93,2.64,Patna,Bihar
3004,3004,147.21,46.7,9.73,Patna,Bihar
3005,3005,163.85,62.56,4.55,Patna,Bihar
3006,3006,228.96,60.87,7.65,Kolkata,West Bengal
3007,3007,222.23,57.37,4.86,Pune,Maharashtra
3008,3008,226.83,57.95,5.7,Bhubaneswar,Odisha
3009,3009,217.9,35.89,7.52,Thiruvananthapuram,Kerala
3010,3010,131.97,29.83,5.56,Bengaluru,Karnataka
3011,3011,58.86,22.29,6.27,Kanpur,Uttar Pradesh
3012,3012,134.46,40.28,4.58,Pune,Maharashtra
3013,3013,116.38,70.56,6.27,Kolkata,West Bengal
3014,3014,160.48,77.66,7.73,Coimbatore,Tamil Nadu
3015,3015,75.36,73.23,2.9,Ranchi,Jharkhand
3016,3016,181.39,23.73,9.37,Mysuru,Karnataka
3017,3017,124.7,30.09,2.81,Surat,Gujarat
3018,3018,259.08,68.93,8.32,Nagpur,Maharashtra
3019,3019,102.95,79.09,7.98,Kanpur,Uttar Pradesh
3020,3020,283.9,38.64,4.34,Nagpur,Maharashtra
3021,3021,127.99,51.98,7.5,Mumbai,Maharashtra
3022,3022,248.85,70.44,9.42,Bengaluru,Karnataka
3023,3023,103.92,59.79,5.85,Thiruvananthapuram,Kerala
3024,3024,108.15,50.09,6.56,Udaipur,Rajasthan
3025,3025,126.45,66.59,4.48,Chandigarh,Chandigarh
3026,3026,250.87,34.94,8.09,Warangal,Telangana
3027,3027,294.13,76.5,2.34,New Delhi,Delhi
3028,3028,123.98,56.08,6.5,Lucknow,Uttar Pradesh
3029,3029,171.79,68.13,7.32,New Delhi,Delhi
3030,3030,245.46,48.34,9.46,Kochi,Kerala
3031,3031,223.77,63.27,6.89,Udaipur,Rajasthan
3032,3032,149.2,45.16,5.72,Lucknow,Uttar Pradesh
3033,3033,79.53,65.14,3.72,Ahmedabad,Gujarat
3034,3034,150.99,78.17,4.55,Kolkata,West Bengal
3035,3035,83.25,23.41,9.96,Thiruvananthapuram,Kerala
3036,3036,85.62,21.55,5.63,Coimbatore,Tamil Nadu
3037,3037,143.41,21.44,2.44,Kolkata,West Bengal
3038,3038,124.45,24.42,5.41,Chennai,Tamil Nadu
3039,3039,219.98,22.48,9.26,Chandigarh,Chandigarh
3040,3040,273.99,49.81,5.47,Bengaluru,Karnataka
3041,3041,55.44,26.82,4.55,Chandigarh,Chandigarh
3042,3042,255.59,53.68,6.52,Surat,Gujarat
3043,3043,130.11,47.57,2.94,Lucknow,Uttar Pradesh
3044,3044,210.52,62.53,7.62,Hyderabad,Telangana
3045,3045,291.66,59.9,3.48,Siliguri,West Bengal
3046,3046,88.16,63.91,6.16,Warangal,Telangana
3047,3047,257.72,28.45,7.18,Kanpur,Uttar Pradesh
3048,3048,279.14,45.23,5.81,Indore,Madhya Pradesh
3049,3049,283.88,43.28,6.36,Shimla,Himachal Pradesh
3050,3050,257.69,36.64,9.74,Lucknow,Uttar Pradesh
3051,3051,176.34,29.37,7.2,New Delhi,Delhi
3052,3052,271.88,46.48,5.81,Nashik,Maharashtra
3053,3053,159.3,40.67,4.71,Pune,Maharashtra
3054,3054,187.29,43.67,4.39,Guwahati,Assam
3055,3055,243.93,54.91,4.22,Coimbatore,Tamil Nadu
3056,3056,191.96,35.92,6.31,Bhopal,Madhya Pradesh
3057,3057,261.87,57.02,6.48,Pune,Maharashtra
3058,3058,72.8,40.75,3.47,Thiruvananthapuram,Kerala
3059,3059,293.84,32.47,2.86,Ahmedabad,Gujarat
3060,3060,170.14,43.6,4.08,Patna,Bihar
3061,3061,118.43,53.59,5.83,New Delhi,Delhi
3062,3062,160.33,46.7,5.26,Guwahati,Assam
3063,3063,196.05,59.54,2.62,Chandigarh,Chandigarh
3064,3064,98.32,51.43,5.51,Kochi,Kerala
3065,3065,174.33,72.42,9.59,Nagpur,Maharashtra
3066,3066,268.72,60.04,6.04,Delhi,Delhi
3067,3067,159.52,62.87,4.26,Siliguri,West Bengal
3068,3068,287.91,39.83,7.62,Surat,Gujarat
3069,3069,167.67,78.07,5.23,Surat,Gujarat
3070,3070,255.73,44.32,4.09,Bhubaneswar,Odisha
3071,3071,132.61,51.88,5.24,Kanpur,Uttar Pradesh
3072,3072,242.97,40.77,2.69,Mumbai,Maharashtra
3073,3073,123.27,24.3,8.87,Ahmedabad,Gujarat
3074,3074,207.16,50.11,8.73,Bengaluru,Karnataka
3075,3075,182.91,69.85,5.44,Warangal,Telangana
3076,3076,128.73,26.48,7.11,Patna,Bihar
3077,3077,259.53,68.47,8.27,Ahmedabad,Gujarat
3078,3078,173.54,67.99,7.9,Indore,Madhya Pradesh
3079,3079,203.52,47.79,2.86,Mumbai,Maharashtra
3080,3080,142.4,72.02,3.47,Siliguri,West Bengal
3081,3081,69.46,28.02,9.96,Kolkata,West Bengal
3082,3082,133.71,61.3,9.48,Siliguri,West Bengal
3083,3083,229.57,53.67,9.73,Kolkata,West Bengal
3084,3084,279.9,26.88,6.34,Chennai,Tamil Nadu
3085,3085,51.42,68.97,3.27,Udaipur,Rajasthan
3086,3086,229.15,24.95,7.22,Ranchi,Jharkhand
3087,3087,64.97,24.94,4.22,Delhi,Delhi
3088,3088,57.97,65.89,6.27,Udaipur,Rajasthan
3089,3089,293.44,38.9,8.83,Nashik,Maharashtra
3090,3090,161.66,49.15,4.32,Kochi,Kerala
3091,3091,87.42,30.83,9.07,Thiruvananthapuram,Kerala
3092,3092,97.06,79.66,7.65,Dehradun,Uttarakhand
3093,3093,187.45,69.4,3.93,Lucknow,Uttar Pradesh
3094,3094,195.04,63.58,4.1,Coimbatore,Tamil Nadu
3095,3095,139.58,50.78,2.08,New Delhi,Delhi
3096,3096,147.51,50.96,8.03,Chennai,Tamil Nadu
3097,3097,84.55,78.83,5.63,Kochi,Kerala
3098,3098,177.62,65.42,5.42,Ahmedabad,Gujarat
3099,3099,76.76,58.87,5.73,Bhubaneswar,Odisha
3100,3100,114.86,37.93,8.79,Warangal,Telangana
3101,3101,136.92,52.51,6.92,Ranchi,Jharkhand
3102,3102,200.47,42.78,9.44,Kochi,Kerala
3103,3103,193.42,48.04,3.59,Bhopal,Madhya Pradesh
3104,3104,254.09,28.82,8.76,Bhubaneswar,Odisha
3105,3105,151.37,79.09,6.02,New Delhi,Delhi
3106,3106,94.36,36.06,8.07,Indore,Madhya Pradesh
3107,3107,276.98,78.19,2.66,Surat,Gujarat
3108,3108,249.17,61.24,2.34,Delhi,Delhi
3109,3109,164.63,55.15,7.48,Siliguri,West Bengal
3110,3110,197.22,25.52,2.64,Udaipur,Rajasthan
3111,3111,59.52,77.45,2.59,Bhubaneswar,Odisha
3112,3112,296.93,58.73,6.06,Ranchi,Jharkhand
3113,3113,102.55,50.58,2.26,New Delhi,Delhi
3114,3114,260.05,62.9,7.35,Coimbatore,Tamil Nadu
3115,3115,299.06,49.31,2.01,Surat,Gujarat
3116,3116,174.54,42.31,6.92,Ahmedabad,Gujarat
3117,3117,101.41,29.51,7.8,Kochi,Kerala
3118,3118,168.95,37.22,8.98,Chandigarh,Chandigarh
3119,3119,109.96,45.57,9.64,Warangal,Telangana
3120,3120,155.55,79.79,3.75,Hyderabad,Telangana
3121,3121,254.26,79.35,3.12,Chandigarh,Chandigarh
3122,3122,186.19,59.84,4.83,Mysuru,Karnataka
3123,3123,110.68,62.92,9.67,Lucknow,Uttar Pradesh
3124,3124,109.03,64.82,6.38,Patna,Bihar
3125,3125,69.29,45.37,7.95,Mumbai,Maharashtra
3126,3126,200.63,56.77,6.36,Shimla,Himachal Pradesh
3127,3127,117.86,25.59,3.09,Dehradun,Uttarakhand
3128,3128,87.31,77.16,4.93,Chennai,Tamil Nadu
3129,3129,233.86,30.1,3.65,Delhi,Delhi
3130,3130,185.86,36.03,3.02,Dehradun,Uttarakhand
3131,3131,166.84,59.78,5.6,Chandigarh,Chandigarh
3132,3132,164.32,69.9,7.63,Chandigarh,Chandigarh
3133,3133,260.41,38.01,9.18,Bengaluru,Karnataka
3134,3134,125.11,69.54,5.75,Patna,Bihar
3135,3135,67.35,33.83,2.88,Bhubaneswar,Odisha
3136,3136,250.1,70.03,3.69,Ahmedabad,Gujarat
3137,3137,82.63,29.44,8.43,Kolkata,West Bengal
3138,3138,200.35,68.14,9.09,Pune,Maharashtra
3139,3139,291.6,51.7,4.97,Ahmedabad,Gujarat
3140,3140,227.19,68.45,8.4,Patna,Bihar
3141,3141,98.09,40.77,7.43,Chandigarh,Chandigarh
3142,3142,83.81,31.42,3.5,Kanpur,Uttar Pradesh
3143,3143,137.49,70.31,5.93,Pune,Maharashtra
3144,3144,201.49,43.33,3.47,Bengaluru,Karnataka
3145,3145,93.25,52.99,5.51,Guwahati,Assam
3146,3146,282.34,50.98,8.73,Thiruvananthapuram,Kerala
3147,3147,172.15,46.08,5.31,Nashik,Maharashtra
3148,3148,192.28,49.62,5.03,Guwahati,Assam
3149,3149,194.7,57.23,7.83,Hyderabad,Telangana
3150,3150,190.8,44.28,7.04,Nagpur,Maharashtra
3151,3151,105.16,59.73,7.69,Guwahati,Assam
3152,3152,153.51,31.33,4.67,Coimbatore,Tamil Nadu
3153,3153,93.04,73.38,8.9,Guwahati,Assam
3154,3154,51.34,22.65,2.03,Udaipur,Rajasthan
3155,3155,94.7,79.29,4.87,Kanpur,Uttar Pradesh
3156,3156,237.45,22.55,6.69,Siliguri,West Bengal
3157,3157,145.87,65.98,6.23,Shimla,Himachal Pradesh
3158,3158,122.87,42.98,8.79,Chandigarh,Chandigarh
3159,3159,258.95,20.93,2.74,Indore,Madhya Pradesh
3160,3160,265.83,30.88,8.47,Guwahati,Assam
3161,3161,274.23,56.83,2.8,Kochi,Kerala
3162,3162,276.14,31.49,2.35,Thiruvananthapuram,Kerala
3163,3163,154.68,23.5,5.22,Chennai,Tamil Nadu
3164,3164,165.51,45.78,2.31,Ahmedabad,Gujarat
3165,3165,287.04,31.81,5.4,Ranchi,Jharkhand
3166,3166,257.29,40.9,3.23,Coimbatore,Tamil Nadu
3167,3167,274.93,40.42,5.15,Mumbai,Maharashtra
3168,3168,81.66,47.78,8.68,Nashik,Maharashtra
3169,3169,283.29,61.7,4.8,Kolkata,West Bengal
3170,3170,278.72,59.66,9.55,Ranchi,Jharkhand
3171,3171,244.48,58.14,4.51,Shimla,Himachal Pradesh
3172,3172,145.4,44.94,5.73,Bhubaneswar,Odisha
3173,3173,152.93,71.42,2.96,Delhi,Delhi
3174,3174,228.57,38.3,2.14,Indore,Madhya Pradesh
3175,3175,259.22,26.58,8.08,Jaipur,Rajasthan
3176,3176,115.77,46.84,4.17,Udaipur,Rajasthan
3177,3177,54.31,48.48,6.06,Bhopal,Madhya Pradesh
3178,3178,97.62,30.83,4.6,Siliguri,West Bengal
3179,3179,105.8,45.65,8.16,Kochi,Kerala
3180,3180,210.55,28.48,9.97,Bhopal,Madhya Pradesh
3181,3181,117.14,22.66,4.74,Delhi,Delhi
3182,3182,167.68,44.29,5.69,Patna,Bihar
3183,3183,299.67,46.23,2.34,Hyderabad,Telangana
3184,3184,58.93,73.23,6.79,Pune,Maharashtra
3185,3185,182.42,42.87,7.15,Chandigarh,Chandigarh
3186,3186,174.89,65.13,6.99,Pune,Maharashtra
3187,3187,289.27,50.49,6.62,Pune,Maharashtra
3188,3188,64.02,43.69,6.71,Guwahati,Assam
3189,3189,290.95,73.72,2.69,Thiruvananthapuram,Kerala
3190,3190,292.54,40.86,4.81,Dehradun,Uttarakhand
3191,3191,212.12,50.2,4.96,Ahmedabad,Gujarat
3192,3192,165.23,25.91,7.52,Hyderabad,Telangana
3193,3193,177.24,65.74,7.88,Jaipur,Rajasthan
3194,3194,284.43,49.47,7.32,Nashik,Maharashtra
3195,3195,118.65,43.29,9.46,Bengaluru,Karnataka
3196,3196,54.13,60.06,7.05,Ranchi,Jharkhand
3197,3197,111.14,42.01,9.9,Bhopal,Madhya Pradesh
3198,3198,263.15,52.95,4.47,Kochi,Kerala
3199,3199,90.21,44.18,4.24,Hyderabad,Telangana
3200,3200,163.39,23.94,8.89,Jaipur,Rajasthan
3201,3201,112.4,70.46,5.9,Surat,Gujarat
3202,3202,66.69,45.33,3.54,Nashik,Maharashtra
3203,3203,136.5,67.4,8.61,Pune,Maharashtra
3204,3204,70.73,48.38,3.86,Bhopal,Madhya Pradesh
3205,3205,183.5,72.7,3.32,New Delhi,Delhi
3206,3206,166.97,45.1,8.2,Lucknow,Uttar Pradesh
3207,3207,158.57,21.32,2.93,Kochi,Kerala
3208,3208,204.06,43.29,6.89,Chennai,Tamil Nadu
3209,3209,146.06,71.83,2.8,Nagpur,Maharashtra
3210,3210,187.66,27.78,2.7,Lucknow,Uttar Pradesh
3211,3211,296.75,38.79,5.45,Chennai,Tamil Nadu
3212,3212,140.26,68.53,2.18,Mysuru,Karnataka
3213,3213,130.44,79.32,7.53,Ranchi,Jharkhand
3214,3214,78.22,35.71,8.92,Ahmedabad,Gujarat
3215,3215,175.4,55.5,9.91,Warangal,Telangana
3216,3216,179,44.26,7.27,Nagpur,Maharashtra
3217,3217,211.7,52.73,3.74,Indore,Madhya Pradesh
3218,3218,214.9,67.92,9.68,Jaipur,Rajasthan
3219,3219,216.88,30.17,2.23,Warangal,Telangana
3220,3220,134.58,40.59,8.19,Mysuru,Karnataka
3221,3221,52.71,67.99,4.8,Siliguri,West Bengal
3222,3222,215.97,62.48,8.22,Siliguri,West Bengal
3223,3223,151.43,79.15,3.96,Patna,Bihar
3224,3224,204.28,63.14,8.9,Siliguri,West Bengal
3225,3225,260.7,37.42,6.46,Chandigarh,Chandigarh
3226,3226,280.33,73.62,8.67,Bhubaneswar,Odisha
3227,3227,160.16,79.31,9.49,Shimla,Himachal Pradesh
3228,3228,176.52,32.58,2.38,Lucknow,Uttar Pradesh
3229,3229,84.42,77.44,2.63,Siliguri,West Bengal
3230,3230,146.53,48.43,9.19,Kolkata,West Bengal
3231,3231,162.98,25.63,2.05,Nagpur,Maharashtra
3232,3232,60.86,23.2,9.33,Mysuru,Karnataka
3233,3233,159.19,49.89,4.55,Siliguri,West Bengal
3234,3234,76.37,57.6,2.53,Indore,Madhya Pradesh
3235,3235,209.71,20.35,8.34,Warangal,Telangana
3236,3236,237.92,72.59,2.72,Patna,Bihar
3237,3237,64.75,70.29,7.11,Kanpur,Uttar Pradesh
3238,3238,119.07,52.85,2.15,Nashik,Maharashtra
3239,3239,69.92,63.6,9.18,Indore,Madhya Pradesh
3240,3240,77.24,59.63,6.47,Mumbai,Maharashtra
3241,3241,195.06,47.96,5.94,Pune,Maharashtra
3242,3242,116.64,34.99,5.59,Bhubaneswar,Odisha
3243,3243,287.64,39.34,2.6,Dehradun,Uttarakhand
3244,3244,156.57,54.4,2.79,Chennai,Tamil Nadu
3245,3245,101.59,43.83,4.63,Ranchi,Jharkhand
3246,3246,127.39,73.04,9.44,Chandigarh,Chandigarh
3247,3247,122.88,47.68,9.96,New Delhi,Delhi
3248,3248,200.81,61.84,6.87,Indore,Madhya Pradesh
3249,3249,266.43,67.3,3.78,New Delhi,Delhi
3250,3250,260.7,42.55,5.38,Bhopal,Madhya Pradesh
3251,3251,183.67,68.2,6.65,Indore,Madhya Pradesh
3252,3252,83.9,44.19,7.47,Chennai,Tamil Nadu
3253,3253,146.26,70.75,8.75,Kolkata,West Bengal
3254,3254,232.18,78.69,8.95,Guwahati,Assam
3255,3255,218.77,50.14,7.07,Thiruvananthapuram,Kerala
3256,3256,138.77,75.21,8.33,Bhopal,Madhya Pradesh
3257,3257,142.79,55.83,5.54,Indore,Madhya Pradesh
3258,3258,200.12,74.58,5.92,Delhi,Delhi
3259,3259,103.49,59.92,8.45,Patna,Bihar
3260,3260,59.81,47.74,2.27,Ranchi,Jharkhand
3261,3261,181.12,31.53,7.85,Chandigarh,Chandigarh
3262,3262,108.75,74.05,6.53,Mumbai,Maharashtra
3263,3263,166.91,36.95,2.75,Surat,Gujarat
3264,3264,158.5,53.74,5.23,Bhopal,Madhya Pradesh
3265,3265,162.2,46.81,7.16,Udaipur,Rajasthan
3266,3266,115.38,44.16,7.95,Surat,Gujarat
3267,3267,88.85,78.38,9.96,Coimbatore,Tamil Nadu
3268,3268,83.82,34.91,2.02,Bhopal,Madhya Pradesh
3269,3269,178.49,46.33,6.48,Coimbatore,Tamil Nadu
3270,3270,249.73,50.48,9.1,Chandigarh,Chandigarh
3271,3271,295.8,66.54,9.54,Coimbatore,Tamil Nadu
3272,3272,133.42,65.11,8.54,Dehradun,Uttarakhand
3273,3273,204.62,33.08,6.1,Ranchi,Jharkhand
3274,3274,174.54,61.02,5.51,Nagpur,Maharashtra
3275,3275,258.13,60.34,8.27,Delhi,Delhi
3276,3276,154.36,31.31,7.3,Bhubaneswar,Odisha
3277,3277,136.45,36.92,8.18,Guwahati,Assam
3278,3278,206.16,53.78,5.94,Kochi,Kerala
3279,3279,50.76,52.76,9.12,Surat,Gujarat
3280,3280,172,26.71,5.52,Kochi,Kerala
3281,3281,123.29,51.71,4.53,Thiruvananthapuram,Kerala
3282,3282,109.9,32.12,4.99,Coimbatore,Tamil Nadu
3283,3283,292.48,35.04,5.34,Hyderabad,Telangana
3284,3284,207.79,66.76,8.18,Kanpur,Uttar Pradesh
3285,3285,94.62,20.65,6.85,Ahmedabad,Gujarat
3286,3286,189.91,49.55,2.67,Jaipur,Rajasthan
3287,3287,85.67,26.06,9,Mysuru,Karnataka
3288,3288,155.96,23.71,7.42,Siliguri,West Bengal
3289,3289,177.7,27.13,2.89,Mysuru,Karnataka
3290,3290,246.51,62.95,6.58,Coimbatore,Tamil Nadu
3291,3291,229.11,22.7,8.48,Delhi,Delhi
3292,3292,87.46,24.73,2.84,Udaipur,Rajasthan
3293,3293,58.09,22.1,9.35,Indore,Madhya Pradesh
3294,3294,77.25,75.41,2.72,Patna,Bihar
3295,3295,123.84,76.3,5.86,Udaipur,Rajasthan
3296,3296,277.82,36.73,8.68,Warangal,Telangana
3297,3297,141.05,39.66,8.45,Mysuru,Karnataka
3298,3298,289.58,71.56,9.47,Bhopal,Madhya Pradesh
3299,3299,141.04,24.5,8.35,Ahmedabad,Gujarat
3300,3300,236.5,25.23,7.25,Bhopal,Madhya Pradesh
3301,3301,98.35,61.42,5.05,Chennai,Tamil Nadu
3302,3302,178.13,62.9,6.07,Patna,Bihar
3303,3303,54.77,46.79,4.36,Chennai,Tamil Nadu
3304,3304,131.39,73.96,4.54,Siliguri,West Bengal
3305,3305,66.08,54,5.31,Hyderabad,Telangana
3306,3306,149.4,47.66,8.46,Kanpur,Uttar Pradesh
3307,3307,203.33,70.65,7,New Delhi,Delhi
3308,3308,171.36,57.5,8.58,Indore,Madhya Pradesh
3309,3309,116.19,38.54,4.74,Thiruvananthapuram,Kerala
3310,3310,287.06,36.53,9.49,Dehradun,Uttarakhand
3311,3311,242.72,23.89,8.56,Patna,Bihar
3312,3312,136.52,21.47,2.14,Ranchi,Jharkhand
3313,3313,99.08,41.07,8.06,Bhopal,Madhya Pradesh
3314,3314,59.82,73.23,9.51,Mysuru,Karnataka
3315,3315,200.26,35.45,7.85,Chennai,Tamil Nadu
3316,3316,74.58,74.25,3.16,Chandigarh,Chandigarh
3317,3317,71.45,22.07,6.95,Nagpur,Maharashtra
