po_id,vendor_id,material_id,quantity_tons,price_per_ton,total_value,order_date
12861,1404,4287,11.77,395.62,4656.45,2024-12-22
12862,340,2590,15.81,609.67,9638.88,2024-09-20
12863,4963,4309,10.45,703.6,7352.62,2023-11-14
12864,1281,4364,8.51,650.9,5539.16,2023-10-21
12865,1263,365,13.98,371.6,5194.97,2023-09-06
12866,1373,4427,6.58,482.13,3172.42,2024-07-22
12867,1373,1718,22.34,626.16,13988.41,2023-06-13
12868,3544,3127,23.36,474.79,11091.09,2024-06-19
12869,3626,3937,13.73,525.79,7219.1,2024-07-12
12870,4437,2769,12.78,606.49,7750.94,2023-07-10
12871,3103,239,14.42,667.51,9625.49,2023-09-07
12872,3958,3677,7.99,653.49,5221.39,2024-07-28
12873,656,60,9.53,511.18,4871.55,2024-02-21
12874,1818,2179,8.64,672.17,5807.55,2024-10-15
12875,3017,3935,17.67,837.96,14806.75,2023-09-06
12876,1581,1058,11.84,605.17,7165.21,2024-04-08
12877,300,459,14.99,778.3,11666.72,2023-09-18
12878,2921,4785,11.61,553.79,6429.5,2024-04-26
12879,3788,1808,9.37,914.91,8572.71,2024-10-13
12880,4512,2822,18.38,425.94,7828.78,2024-04-03
12881,1338,2086,23.46,363.59,8529.82,2023-02-12
12882,2713,2804,20.27,932.58,18903.4,2023-12-12
12883,4945,1827,10.81,596.33,6446.33,2024-08-15
12884,3754,317,20.92,885.42,18522.99,2023-10-28
12885,4571,4403,7.09,599.34,4249.32,2023-03-12
12886,2339,3275,12.19,700.27,8536.29,2024-10-22
12887,2813,3114,14.2,666.59,9465.58,2024-09-15
12888,2282,4219,5.2,928.35,4827.42,2024-11-18
12889,3533,4092,23.55,508.73,11980.59,2023-08-22
12890,578,1336,9.14,777.01,7101.87,2023-10-18
12891,4380,3812,15.89,548.18,8710.58,2024-12-07
12892,3468,1325,13.75,356.34,4899.67,2023-09-02
12893,2563,4774,18.55,507.06,9405.96,2024-08-30
12894,1308,3455,18.55,517.43,9598.33,2023-10-09
12895,4548,4872,5.64,597.55,3370.18,2023-11-27
12896,387,1847,9.13,401.09,3661.95,2023-09-08
12897,962,1977,16.52,367.36,6068.79,2024-05-31
12898,3080,1178,14.98,870.29,13036.94,2024-07-11
12899,4504,437,9.48,563.51,5342.07,2023-11-25
12900,621,313,22.82,678.87,15491.81,2024-07-07
12901,2999,1790,18.47,917.99,16955.28,2023-07-31
12902,1620,2672,14.14,852.62,12056.05,2024-02-18
12903,3686,4023,14.17,427.58,6058.81,2023-06-19
12904,2612,3121,15.23,626.48,9541.29,2024-01-10
12905,3016,3791,17.16,746.03,12801.87,2024-12-14
12906,2424,2896,23.33,750.67,17513.13,2024-05-21
12907,4670,3039,11.81,555.96,6565.89,2024-01-12
12908,1967,3169,5.51,555.56,3061.14,2023-05-18
12909,3630,940,16.26,728.92,11852.24,2023-11-04
12910,2345,609,15.28,875.2,13373.06,2024-07-26
12911,1315,2564,9.49,556.98,5285.74,2023-05-15
12912,3007,1175,19.78,747.68,14789.11,2023-03-05
12913,4339,4102,23.85,886.53,21143.74,2023-06-17
12914,2567,789,20.5,394.58,8088.89,2023-03-10
12915,759,2453,17.21,775.86,13352.55,2024-01-19
12916,2619,1221,14.83,776.32,11512.83,2023-03-03
12917,1111,3880,21.08,374.22,7888.56,2024-10-07
12918,2147,3795,12.71,723.78,9199.24,2023-07-27
12919,4481,1160,5.51,788.39,4344.03,2023-11-04
12920,2969,1983,24.02,463.13,11124.38,2023-06-26
12921,1381,2331,19.47,404.94,7884.18,2023-10-20
12922,4774,1641,5.19,771.34,4003.25,2024-03-22
12923,181,4718,9.67,736.39,7120.89,2023-09-14
12924,726,4520,6.81,828.33,5640.93,2023-02-09
12925,1350,2897,12.23,848.27,10374.34,2024-05-04
12926,501,221,16.43,699.8,11497.71,2023-10-17
12927,2072,726,23.5,637.07,14971.15,2023-05-20
12928,1261,2662,21.01,743.24,15615.47,2023-11-06
12929,4869,713,13.13,401.81,5275.77,2023-04-27
12930,1911,2147,9.08,531.56,4826.56,2024-05-29
12931,1656,1756,19.2,633.79,12168.77,2024-09-07
12932,1441,3783,20.34,724.05,14727.18,2024-03-13
12933,4044,1960,15.94,402.31,6412.82,2023-10-25
12934,955,1235,21.39,419.58,8974.82,2023-01-27
12935,1670,4117,20.47,721.55,14770.13,2023-03-27
12936,2376,4851,24.88,373.66,9296.66,2023-11-09
12937,4307,4935,16.21,447.66,7256.57,2023-02-21
12938,576,4739,16.12,736.83,11877.7,2024-01-24
12939,2953,1293,18.55,531.21,9853.95,2023-07-12
12940,4717,4835,7.34,693.37,5089.34,2023-02-06
12941,1778,1575,15.26,392.06,5982.84,2023-11-25
12942,1695,771,12.85,686.95,8827.31,2024-03-28
12943,3532,3267,24.18,490.1,11850.62,2024-05-15
12944,567,3968,6.08,530.24,3223.86,2023-03-29
12945,4489,4614,5.23,743.12,3886.52,2023-04-05
12946,3926,2381,17.37,882.71,15332.67,2023-02-06
12947,918,1960,11.42,870.08,9936.31,2023-07-30
12948,2040,2232,20.63,363.76,7504.37,2023-09-27
12949,4040,628,16.85,607.91,10243.28,2023-09-20
12950,3202,2826,22.89,634.85,14531.72,2023-03-01
12951,2841,1258,21.53,647.56,13941.97,2024-01-02
12952,1246,1853,19.15,741.81,14205.66,2023-03-19
12953,1712,964,21.51,803.54,17284.15,2024-02-08
12954,4076,4128,5.52,467.51,2580.66,2023-03-20
12955,450,2585,6.86,933.45,6403.47,2024-12-07
12956,254,1540,20.1,935.93,18812.19,2024-08-10
12957,1686,496,17.24,865.83,14926.91,2024-03-10
12958,112,2830,12.98,626.99,8138.33,2024-08-31
12959,4893,3252,17.15,591.56,10145.25,2024-02-11
12960,1122,2031,18.73,497.34,9315.18,2023-08-12
12961,4040,886,18.8,385.56,7248.53,2024-11-28
12962,217,4752,11.37,841.28,9565.35,2024-05-22
12963,398,4583,22.33,389.42,8695.75,2024-03-06
12964,2444,1766,8.96,459.56,4117.66,2023-02-01
12965,4379,4022,20.98,593.73,12456.46,2023-10-28
12966,4311,4523,10.71,767.51,8220.03,2023-07-17
12967,1994,3835,17.46,740.65,12931.75,2023-12-10
12968,4734,4038,17.0,353.12,6003.04,2023-07-10
12969,2663,4438,7.84,860.55,6746.71,2024-12-10
12970,2767,2248,7.83,574.3,4496.77,2023-12-31
12971,1734,937,11.33,872.16,9881.57,2024-08-12
12972,1760,2547,24.1,819.03,19738.62,2024-06-15
12973,1927,3510,22.24,816.97,18169.41,2024-05-22
12974,4488,4007,15.85,895.33,14190.98,2023-07-20
12975,1578,1191,12.93,687.56,8890.15,2023-09-04
12976,1929,3369,15.64,369.52,5779.29,2023-09-19
12977,3386,3450,13.78,661.33,9113.13,2023-10-08
12978,2178,805,15.35,792.83,12169.94,2024-02-07
12979,1068,317,9.62,810.03,7792.49,2024-02-14
12980,2828,1382,9.56,624.42,5969.46,2024-08-11
12981,999,2132,13.85,589.78,8168.45,2024-01-02
12982,848,909,15.27,352.92,5389.09,2023-10-03
12983,3600,1461,10.06,397.68,4000.66,2024-07-11
12984,1755,3107,7.25,536.96,3892.96,2023-03-12
12985,969,836,6.45,673.41,4343.49,2023-11-11
12986,1625,3073,12.73,368.63,4692.66,2023-03-19
12987,3275,182,6.79,714.54,4851.73,2023-12-07
12988,2209,3106,11.83,775.57,9174.99,2023-12-26
12989,3263,4103,23.2,455.27,10562.26,2023-09-10
12990,1897,4095,12.6,801.84,10103.18,2024-04-07
12991,224,1626,6.79,510.15,3463.92,2023-10-25
12992,2579,2301,22.55,756.0,17047.8,2023-12-13
12993,3361,3474,21.95,562.5,12346.88,2023-01-30
12994,707,760,5.18,945.49,4897.64,2024-09-07
12995,1128,1247,24.11,736.12,17747.85,2024-05-23
12996,4282,3084,20.51,923.88,18948.78,2024-08-24
12997,1030,811,14.43,510.23,7362.62,2024-10-29
12998,3646,1702,22.14,929.54,20580.02,2024-02-04
12999,3012,454,20.96,489.05,10250.49,2024-08-17
13000,3695,176,11.5,757.51,8711.36,2024-08-22
13001,4953,4699,8.87,367.63,3260.88,2023-03-29
13002,2955,272,13.13,901.23,11833.15,2024-07-10
13003,2127,158,7.27,463.39,3368.85,2023-09-04
13004,2064,4604,10.5,666.61,6999.4,2023-10-06
13005,3882,3797,8.78,797.3,7000.29,2023-02-04
13006,3990,4673,5.31,601.98,3196.51,2023-12-05
13007,1017,2498,19.25,695.84,13394.92,2023-07-05
13008,2336,3172,16.88,563.24,9507.49,2024-03-14
13009,693,3900,16.52,526.21,8692.99,2024-12-13
13010,3565,1069,18.96,562.24,10660.07,2024-05-01
13011,99,920,11.86,650.29,7712.44,2024-02-29
13012,548,3661,24.34,795.49,19362.23,2023-07-29
13013,2332,2613,10.42,626.57,6528.86,2024-08-22
13014,963,3353,8.68,537.83,4668.36,2024-12-29
13015,1330,3462,9.26,486.77,4507.49,2023-10-13
13016,3985,747,23.19,658.63,15273.63,2024-12-04
13017,435,742,24.11,861.35,20767.15,2024-03-31
13018,848,1028,5.26,683.71,3596.31,2024-11-30
13019,2768,3674,19.24,520.32,10010.96,2024-02-19
13020,1962,336,24.04,792.6,19054.1,2023-10-05
13021,4639,2472,22.48,816.91,18364.14,2024-07-26
13022,2363,1424,10.64,769.31,8185.46,2024-10-02
13023,2009,2568,19.11,732.26,13993.49,2024-12-31
13024,4439,1655,12.01,439.85,5282.6,2024-10-17
13025,4382,3866,9.27,451.39,4184.39,2024-12-31
13026,4030,4701,12.18,593.23,7225.54,2024-07-22
13027,1135,3397,7.49,474.87,3556.78,2023-11-30
13028,3870,786,12.57,732.33,9205.39,2023-03-26
13029,531,4299,11.83,686.22,8117.98,2024-04-24
13030,4275,4871,24.2,755.08,18272.94,2023-10-12
13031,17,3995,6.46,782.92,5057.66,2024-08-13
13032,977,624,7.42,943.31,6999.36,2023-11-04
13033,3128,670,23.66,504.68,11940.73,2023-04-16
13034,1976,495,24.99,863.76,21585.36,2024-08-13
13035,1413,2474,14.15,830.15,11746.62,2024-05-16
13036,4229,4478,9.26,789.0,7306.14,2024-10-29
13037,1514,1976,20.31,932.04,18929.73,2024-05-23
13038,2396,4584,25.0,751.46,18786.5,2024-11-21
13039,3756,39,21.78,786.81,17136.72,2023-02-27
13040,992,1205,14.38,686.31,9869.14,2023-12-15
13041,777,1285,9.85,550.6,5423.41,2023-03-30
13042,4546,253,20.02,786.24,15740.52,2024-07-17
13043,3328,3958,24.38,802.97,19576.41,2024-08-08
13044,3352,3325,24.43,386.24,9435.84,2024-02-26
13045,3526,2954,19.56,439.04,8587.62,2023-07-28
13046,4679,2958,15.99,479.0,7659.21,2024-04-15
13047,4339,1095,6.26,534.46,3345.72,2023-04-22
13048,114,1548,20.37,350.7,7143.76,2024-11-30
13049,4864,174,24.86,633.43,15747.07,2024-04-02
13050,4262,498,5.93,497.58,2950.65,2024-06-24
13051,3416,3561,17.63,801.09,14123.22,2024-08-16
13052,288,4675,9.5,371.95,3533.53,2024-06-11
13053,4865,1267,9.69,652.76,6325.24,2024-11-19
13054,2495,4431,18.9,611.12,11550.17,2024-03-26
13055,1442,3358,22.3,910.32,20300.14,2023-12-22
13056,2347,2204,6.19,634.86,3929.78,2023-12-15
13057,3499,3858,12.9,614.99,7933.37,2024-02-09
13058,4900,4177,12.21,515.71,6296.82,2023-06-14
13059,4801,2224,15.04,618.05,9295.47,2024-05-25
13060,331,1588,14.53,560.01,8136.95,2023-11-11
13061,1222,500,11.68,429.43,5015.74,2023-07-10
13062,1850,478,13.75,457.73,6293.79,2023-08-10
13063,2095,2829,7.5,795.92,5969.4,2023-06-25
13064,3632,1825,24.06,572.73,13779.88,2023-09-05
13065,271,3781,5.2,896.31,4660.81,2023-09-22
13066,3122,1861,20.51,373.53,7661.1,2023-12-10
13067,1202,1217,6.73,658.96,4434.8,2023-10-06
13068,3016,1001,14.3,796.78,11393.95,2023-05-09
13069,3951,4709,11.85,684.79,8114.76,2024-08-30
13070,2935,1720,24.67,387.11,9550.0,2024-02-14
13071,4920,1712,19.47,810.24,15775.37,2023-07-18
13072,1779,2113,7.72,610.69,4714.53,2023-05-13
13073,3279,1306,7.99,916.21,7320.52,2024-06-16
13074,1795,4074,9.62,433.89,4174.02,2024-11-21
13075,4750,1704,8.53,552.21,4710.35,2023-04-15
13076,3863,436,5.71,835.95,4773.27,2023-01-08
13077,1168,1701,15.86,700.44,11108.98,2023-09-15
13078,3652,92,23.71,370.42,8782.66,2023-10-01
13079,1611,1015,8.95,489.93,4384.87,2024-10-09
13080,4216,1725,17.53,882.34,15467.42,2024-06-30
13081,676,1048,10.62,589.17,6256.99,2024-01-04
13082,104,2207,17.91,884.51,15841.57,2024-04-20
13083,4291,3045,9.38,410.62,3851.62,2024-12-04
13084,3449,4681,18.55,636.51,11807.26,2024-11-05
13085,3164,2424,12.71,359.94,4574.84,2024-01-14
13086,2478,1181,21.88,563.93,12338.79,2023-04-09
13087,4419,1823,12.35,749.41,9255.21,2024-04-19
13088,2371,247,17.41,444.41,7737.18,2023-11-27
13089,3689,1624,9.13,437.28,3992.37,2024-10-25
13090,3512,4280,24.39,930.97,22706.36,2024-06-26
13091,1088,4311,12.25,472.51,5788.25,2024-07-23
13092,312,1811,9.27,831.67,7709.58,2024-09-09
13093,3840,4243,14.14,896.11,12671.0,2023-08-11
13094,3050,188,18.55,398.18,7386.24,2023-09-01
13095,3065,4765,8.3,706.32,5862.46,2024-11-21
13096,2973,662,13.41,557.27,7472.99,2024-11-28
13097,2717,96,18.7,367.91,6879.92,2024-02-10
13098,4293,3317,13.72,876.17,12021.05,2024-10-15
13099,3750,1829,18.42,372.09,6853.9,2023-11-01
13100,2440,4656,14.88,632.62,9413.39,2024-08-13
13101,1166,4584,18.57,607.14,11274.59,2024-08-20
13102,8,1894,12.17,719.38,8754.85,2024-06-24
13103,3848,3123,11.7,536.25,6274.12,2023-06-22
13104,4637,3281,8.05,545.15,4388.46,2023-09-05
13105,1687,4693,23.15,615.06,14238.64,2024-11-23
13106,4946,2107,24.72,486.71,12031.47,2024-09-21
13107,60,1648,11.74,707.88,8310.51,2024-07-23
13108,2343,3398,16.26,542.23,8816.66,2024-01-06
13109,3015,1626,13.71,747.51,10248.36,2023-03-18
13110,1780,257,14.4,658.13,9477.07,2023-02-24
13111,129,1200,7.99,861.3,6881.79,2024-04-23
13112,3081,1815,23.8,578.1,13758.78,2024-11-30
13113,3200,3779,19.86,450.65,8949.91,2023-07-29
13114,1393,1676,19.4,846.1,16414.34,2023-10-19
13115,4623,1752,23.36,621.21,14511.47,2024-09-04
13116,3207,42,24.59,605.65,14892.93,2023-04-09
13117,86,2477,16.61,370.03,6146.2,2024-07-15
13118,188,3624,15.39,587.8,9046.24,2023-08-01
13119,3387,2536,24.52,797.53,19555.44,2023-11-08
13120,4569,4678,23.48,618.36,14519.09,2024-10-05
13121,4212,2928,18.82,748.68,14090.16,2024-09-20
13122,749,3968,12.26,913.67,11201.59,2024-03-17
13123,191,4911,20.9,822.14,17182.73,2023-07-22
13124,2398,2997,14.91,901.07,13434.95,2024-10-15
13125,2340,2868,23.99,414.47,9943.14,2024-05-17
13126,3429,3567,21.29,779.46,16594.7,2024-08-11
13127,4045,1749,21.71,502.96,10919.26,2024-12-06
13128,3609,4499,24.21,490.29,11869.92,2023-02-28
13129,2668,1072,19.88,821.83,16337.98,2024-05-28
13130,2718,3187,23.87,368.0,8784.16,2024-03-23
13131,4532,1568,11.9,942.42,11214.8,2024-03-29
13132,3682,3626,15.85,886.36,14048.81,2023-04-03
13133,4422,4117,16.87,903.42,15240.7,2023-08-31
13134,2163,2907,24.53,514.06,12609.89,2023-02-14
13135,2613,1756,17.12,591.97,10134.53,2024-05-30
13136,2650,474,5.81,444.65,2583.42,2023-06-03
13137,4675,4848,9.79,656.9,6431.05,2024-11-20
13138,4983,1355,12.8,585.97,7500.42,2023-09-29
13139,1903,2936,23.61,528.9,12487.33,2023-09-15
13140,1449,919,15.57,706.92,11006.74,2023-07-11
13141,3186,264,21.4,761.62,16298.67,2023-08-29
13142,4269,4473,15.09,388.1,5856.43,2023-02-16
13143,3438,2382,9.19,870.67,8001.46,2024-01-26
13144,4813,481,13.54,892.83,12088.92,2023-08-06
13145,2263,3765,14.54,505.73,7353.31,2024-03-16
13146,672,3491,19.69,699.7,13777.09,2023-03-25
13147,2770,363,8.73,419.48,3662.06,2023-09-01
13148,3319,2565,19.54,839.69,16407.54,2023-12-26
13149,4119,575,16.02,595.27,9536.23,2024-10-15
13150,348,2480,16.26,733.3,11923.46,2023-05-06
13151,1761,1776,11.28,711.31,8023.58,2024-01-17
13152,3286,11,7.62,676.28,5153.25,2023-04-13
13153,2586,3,21.3,659.37,14044.58,2023-01-27
13154,3948,1582,8.35,553.24,4619.55,2024-06-15
13155,256,562,5.23,944.91,4941.88,2023-07-08
13156,3815,776,22.11,836.39,18492.58,2024-07-08
13157,449,3153,6.85,574.87,3937.86,2024-10-31
13158,4978,4655,21.17,708.64,15001.91,2024-08-15
13159,3062,297,7.32,898.01,6573.43,2023-12-31
13160,4859,1824,11.72,695.35,8149.5,2024-08-13
13161,4110,3548,13.24,612.81,8113.6,2024-11-07
13162,4394,94,14.85,639.82,9501.33,2024-10-19
13163,4895,1672,11.22,918.75,10308.38,2024-12-25
13164,4576,2996,8.26,851.35,7032.15,2023-01-18
13165,831,4917,14.81,897.07,13285.61,2024-03-08
13166,1803,1701,6.67,927.7,6187.76,2023-05-24
13167,4723,2892,6.48,466.83,3025.06,2023-06-17
13168,2173,339,24.23,375.25,9092.31,2024-11-12
13169,1747,3916,6.04,945.22,5709.13,2024-11-23
13170,4064,2976,6.46,907.35,5861.48,2024-06-18
13171,3678,2089,16.11,581.21,9363.29,2024-07-07
13172,560,1486,5.14,589.66,3030.85,2024-02-29
13173,269,1881,20.78,794.39,16507.42,2023-03-02
13174,3036,602,24.89,705.15,17551.18,2024-03-15
13175,1377,903,11.36,754.26,8568.39,2023-05-01
13176,520,4441,16.09,378.84,6095.54,2023-03-25
13177,1080,1885,22.98,750.34,17242.81,2024-11-26
13178,1816,1603,17.29,715.22,12366.15,2023-03-02
13179,4162,4058,8.64,564.31,4875.64,2024-08-17
13180,3516,1235,19.41,431.39,8373.28,2023-08-15
13181,2793,4916,7.3,520.69,3801.04,2024-03-16
13182,4959,864,16.1,762.51,12276.41,2023-01-21
13183,883,4676,22.63,772.34,17478.05,2024-02-19
13184,2361,2944,22.2,379.04,8414.69,2023-02-01
13185,1155,402,11.88,403.43,4792.75,2023-08-11
13186,1004,3318,20.85,353.53,7371.1,2023-10-08
13187,4562,110,20.52,914.85,18772.72,2023-09-17
13188,3335,349,10.1,827.75,8360.27,2024-07-08
13189,4093,838,19.03,765.08,14559.47,2023-09-20
13190,1935,2238,5.76,814.65,4692.38,2024-03-11
13191,4637,2887,16.28,508.17,8273.01,2023-01-31
13192,2724,4109,21.4,356.93,7638.3,2023-02-05
13193,3742,2149,13.28,429.02,5697.39,2023-12-15
13194,1806,4476,12.97,706.47,9162.92,2023-12-23
13195,2113,1161,16.43,374.37,6150.9,2024-09-14
13196,1173,132,24.66,396.9,9787.55,2023-10-25
13197,3630,3532,17.41,622.58,10839.12,2023-07-03
13198,4372,2357,11.32,464.32,5256.1,2024-04-10
13199,702,4920,13.12,584.32,7666.28,2023-12-20
13200,2341,4059,8.91,407.44,3630.29,2023-05-23
13201,1012,3846,15.49,728.01,11276.87,2023-10-28
13202,4250,2623,18.45,575.19,10612.26,2024-08-19
13203,3174,1061,23.13,430.85,9965.56,2024-09-15
13204,695,991,21.13,924.39,19532.36,2024-02-04
13205,4425,3269,12.74,811.24,10335.2,2024-03-21
13206,4889,4277,5.16,463.78,2393.1,2023-05-11
13207,4493,4871,10.4,914.74,9513.3,2024-10-08
13208,3958,377,24.96,755.07,18846.55,2023-05-08
13209,4077,4023,12.92,577.09,7456.0,2024-12-01
13210,2982,4074,10.91,444.88,4853.64,2023-05-16
13211,1209,2641,9.13,780.08,7122.13,2023-06-01
13212,2787,1241,10.47,926.61,9701.61,2023-12-16
13213,278,6,21.56,584.17,12594.71,2024-06-17
13214,2531,4917,11.42,852.15,9731.55,2024-02-04
13215,885,2966,22.57,621.57,14028.83,2023-02-27
13216,2949,1866,11.79,440.12,5189.01,2023-12-05
13217,976,4220,8.98,402.59,3615.26,2023-10-06
13218,2699,1884,12.43,598.23,7436.0,2023-10-23
13219,1040,1013,18.28,495.32,9054.45,2023-01-07
13220,4741,2219,17.09,879.91,15037.66,2023-09-22
13221,893,2271,22.78,485.73,11064.93,2024-12-16
13222,254,4410,17.81,395.06,7036.02,2024-05-12
13223,1613,3815,15.24,509.14,7759.29,2024-05-08
13224,2489,370,16.83,676.39,11383.64,2023-06-02
13225,4350,1207,6.93,418.85,2902.63,2023-08-22
13226,4636,4236,6.85,645.25,4419.96,2023-03-24
13227,350,4644,15.04,741.89,11158.03,2024-01-28
13228,3346,2817,8.01,536.44,4296.88,2024-04-19
13229,3566,1779,15.39,719.93,11079.72,2024-11-26
13230,3700,2313,11.65,652.36,7599.99,2023-12-22
13231,2462,4115,22.34,600.21,13408.69,2024-06-19
13232,4047,1222,24.01,436.22,10473.64,2023-11-19
13233,1051,2638,11.22,798.71,8961.53,2023-07-27
13234,3817,4313,11.54,390.57,4507.18,2024-11-26
13235,207,2713,16.14,461.94,7455.71,2023-02-17
13236,2995,1888,24.7,501.06,12376.18,2024-07-21
13237,3865,1302,19.72,462.01,9110.84,2023-01-08
13238,3874,3565,24.74,614.83,15210.89,2024-01-24
13239,4361,1053,23.3,775.15,18060.99,2024-07-07
13240,2630,4101,15.92,647.09,10301.67,2024-04-02
13241,456,3872,6.58,749.08,4928.95,2023-11-17
13242,1763,3196,9.15,760.41,6957.75,2024-07-22
13243,3043,1117,12.2,463.75,5657.75,2024-02-10
13244,283,3939,7.57,744.0,5632.08,2023-10-30
13245,2105,2158,19.24,914.34,17591.9,2023-08-14
13246,125,3176,5.08,841.42,4274.41,2023-03-25
13247,1167,4841,10.55,521.69,5503.83,2024-09-03
13248,3780,2555,12.64,533.53,6743.82,2023-10-05
13249,4876,3923,23.63,478.12,11297.98,2023-04-10
13250,2969,1858,21.22,760.12,16129.75,2023-08-21
13251,4757,3694,21.37,882.3,18854.75,2023-06-18
13252,3829,234,17.44,855.2,14914.69,2023-04-05
13253,1688,2479,5.5,377.42,2075.81,2023-08-20
13254,4066,2985,10.89,709.85,7730.27,2024-12-29
13255,4519,3387,15.85,563.57,8932.58,2024-10-03
13256,4150,757,6.38,668.41,4264.46,2024-05-02
13257,1072,948,15.23,382.21,5821.06,2024-01-11
13258,4973,2091,16.45,442.07,7272.05,2023-08-11
13259,1799,4219,14.13,936.58,13233.88,2023-05-11
13260,369,1726,14.82,523.08,7752.05,2023-08-08
13261,1877,4933,7.35,450.43,3310.66,2023-11-26
13262,3597,113,10.28,374.57,3850.58,2023-10-24
13263,2558,4304,14.01,761.46,10668.05,2023-08-12
13264,2537,3767,20.95,683.35,14316.18,2024-04-27
13265,53,3761,19.46,647.82,12606.58,2023-01-19
13266,2894,3295,9.42,581.0,5473.02,2023-01-13
13267,3094,1141,5.07,930.19,4716.06,2023-06-15
13268,1267,985,22.1,679.77,15022.92,2023-07-05
13269,1041,991,20.75,737.01,15292.96,2024-08-17
13270,4125,3403,21.58,477.52,10304.88,2024-07-04
13271,2143,3608,8.3,683.36,5671.89,2023-05-17
13272,1766,4905,13.53,774.99,10485.61,2023-07-30
13273,2453,2951,8.95,356.66,3192.11,2024-10-21
13274,4669,1361,16.72,853.12,14264.17,2024-11-09
13275,3285,3253,20.21,890.08,17988.52,2023-02-03
13276,1898,775,22.75,675.85,15375.59,2023-07-06
13277,2168,1685,9.05,742.06,6715.64,2023-12-15
13278,4738,4608,15.42,786.2,12123.2,2023-04-04
13279,2534,3548,7.25,662.51,4803.2,2023-12-26
13280,1486,970,6.96,930.12,6473.64,2023-01-30
13281,3832,4566,22.46,799.62,17959.47,2024-11-29
13282,156,2515,6.77,804.29,5445.04,2024-07-26
13283,3083,2068,19.21,912.78,17534.5,2024-10-02
13284,3366,2770,23.99,406.91,9761.77,2024-08-16
13285,4526,3050,11.99,566.86,6796.65,2024-08-09
13286,2022,4094,23.64,450.15,10641.55,2024-08-10
13287,1709,3360,20.09,902.84,18138.06,2023-07-18
13288,4721,4068,23.19,586.33,13596.99,2023-07-01
13289,4258,4034,14.78,626.73,9263.07,2024-05-02
13290,2957,4580,14.76,690.77,10195.77,2024-03-11
13291,2529,732,6.44,850.07,5474.45,2024-05-12
13292,4791,2835,10.14,707.37,7172.73,2023-08-14
13293,193,4487,20.49,947.53,19414.89,2024-10-30
13294,3542,4026,15.89,528.67,8400.57,2023-05-14
13295,107,4015,8.84,714.68,6317.77,2024-02-20
13296,272,770,7.3,869.53,6347.57,2023-03-18
13297,2739,2523,6.64,715.87,4753.38,2024-06-22
13298,1503,1629,24.34,534.69,13014.35,2024-02-27
13299,1281,612,24.44,649.63,15876.96,2023-09-25
13300,713,21,24.86,712.23,17706.04,2024-06-21
13301,3150,2049,24.02,408.35,9808.57,2024-04-16
13302,4939,4676,19.08,361.13,6890.36,2023-04-02
13303,1837,4345,11.85,893.44,10587.26,2024-11-08
13304,4689,3121,23.44,578.85,13568.24,2024-04-17
13305,1487,300,18.33,582.26,10672.83,2024-08-21
13306,1485,1587,18.51,420.9,7790.86,2024-04-14
13307,1421,469,8.62,533.33,4597.3,2024-01-08
13308,4636,3595,15.18,582.17,8837.34,2023-06-12
13309,3842,849,22.92,896.7,20552.36,2024-11-11
13310,2965,3637,21.89,737.36,16140.81,2024-09-24
13311,4006,3825,8.91,810.93,7225.39,2023-01-08
13312,2526,786,7.37,758.77,5592.13,2024-04-22
13313,1499,3390,18.52,473.36,8766.63,2023-01-05
13314,4162,2788,21.34,701.74,14975.13,2024-02-21
13315,4509,3442,15.17,762.72,11570.46,2023-03-06
13316,2811,4956,5.7,803.71,4581.15,2024-04-30
13317,3101,3923,9.01,558.06,5028.12,2024-08-28
13318,1594,3365,10.87,477.52,5190.64,2023-10-08
13319,1379,3135,10.43,647.71,6755.62,2023-07-25
13320,4037,3476,8.01,587.37,4704.83,2023-12-26
13321,2162,2743,16.89,835.09,14104.67,2024-06-14
